x,y,m
-42.0022,-22.934,-76.38992763616642
-42.0022,-22.93,-106.0010097023198
-42.00144,-22.97,-89.10171903679732
-42.00144,-22.965999999999998,-127.41977875177375
-42.00144,-22.962,-229.2801251051043
-42.00144,-22.958,-285.2565072769736
-42.00144,-22.954,-218.57783128058836
-42.00144,-22.95,-54.69326442339787
-42.00144,-22.945999999999998,49.80705305178149
-42.00144,-22.942,13.792270794313954
-42.00144,-22.938,-33.249729660742915
-42.00144,-22.934,-73.63515888316077
-42.00144,-22.93,-103.05716893889318
-42.00068,-22.97,-86.05614635672872
-42.00068,-22.965999999999998,-122.23076522543155
-42.00068,-22.962,-222.4692265787829
-42.00068,-22.958,-279.5208698165374
-42.00068,-22.954,-219.17799240072884
-42.00068,-22.95,-65.98885581860159
-42.00068,-22.945999999999998,41.6066298143498
-42.00068,-22.942,12.663281923743812
-42.00068,-22.938,-32.53110983928208
-42.00068,-22.934,-71.34257784773071
-42.00068,-22.93,-99.48262366958893
-41.99992,-22.97,-83.40400411466243
-41.99992,-22.965999999999998,-118.42749080376929
-41.99992,-22.962,-216.2472154683872
-41.99992,-22.958,-273.9497640432006
-41.99992,-22.954,-218.58508351137883
-41.99992,-22.95,-75.81500648676263
-41.99992,-22.945999999999998,31.152314746884283
-41.99992,-22.942,10.81313152683704
-41.99992,-22.938,-32.30543558030126
-41.99992,-22.934,-69.5226195828716
-41.99992,-22.93,-95.51718518234809
-41.99916,-22.97,-81.29114989857744
-41.99916,-22.965999999999998,-116.01983756867953
-41.99916,-22.962,-210.10473261262072
-41.99916,-22.958,-268.60544223164
-41.99916,-22.954,-217.24941738329855
-41.99916,-22.95,-84.47591956979865
-41.99916,-22.945999999999998,18.59820834586072
-41.99916,-22.942,7.969764193494099
-41.99916,-22.938,-32.657749231442196
-41.99916,-22.934,-68.20141065139616
-41.99916,-22.93,-91.55158237584922
-41.998400000000004,-22.97,-79.80657866353971
-41.998400000000004,-22.965999999999998,-115.03314488978064
-41.998400000000004,-22.962,-203.91554053090815
-41.998400000000004,-22.958,-263.3722757448382
-41.998400000000004,-22.954,-215.65726903567352
-41.998400000000004,-22.95,-92.43553694778909
-41.998400000000004,-22.945999999999998,4.630330758965966
-41.998400000000004,-22.942,3.8135891358222342
-41.998400000000004,-22.938,-33.70940122971216
-41.998400000000004,-22.934,-67.39183980321783
-41.998400000000004,-22.93,-87.917037737113
-41.997640000000004,-22.97,-78.95356160925063
-41.997640000000004,-22.965999999999998,-115.0873692429762
-41.997640000000004,-22.962,-197.76570457178772
-41.997640000000004,-22.958,-258.03794179008537
-41.997640000000004,-22.954,-214.21776142788497
-41.997640000000004,-22.95,-100.34798226176548
-41.997640000000004,-22.945999999999998,-9.95372715219725
-41.997640000000004,-22.942,-1.8960118318890944
-41.997640000000004,-22.938,-35.53758890621744
-41.997640000000004,-22.934,-67.05070324530847
-41.997640000000004,-22.93,-84.87937377408542
-41.996880000000004,-22.97,-78.71406183851822
-41.996880000000004,-22.965999999999998,-115.5475221119949
-41.996880000000004,-22.962,-191.79938186633498
-41.996880000000004,-22.958,-252.53787001749927
-41.996880000000004,-22.954,-213.23368385318236
-41.996880000000004,-22.95,-108.58737974607232
-41.996880000000004,-22.945999999999998,-24.53247339973889
-41.996880000000004,-22.942,-9.132250753457159
-41.996880000000004,-22.938,-38.14525820540422
-41.996880000000004,-22.934,-67.10570567856828
-41.996880000000004,-22.93,-82.62691050566502
-41.99612,-22.97,-78.9761745737838
-41.99612,-22.965999999999998,-115.7933107944526
-41.99612,-22.962,-186.25436172500972
-41.99612,-22.958,-246.9594471906322
-41.99612,-22.954,-212.78133153826695
-41.99612,-22.95,-116.72909382203224
-41.99612,-22.945999999999998,-38.61300018344508
-41.99612,-22.942,-17.749275787788804
-41.99612,-22.938,-41.50006135794204
-41.99612,-22.934,-67.49760112476632
-41.99612,-22.93,-81.20800419569304
-41.99536,-22.97,-79.4301095014597
-41.99536,-22.965999999999998,-115.44513612072878
-41.99536,-22.962,-181.5272326899407
-41.99536,-22.958,-241.39176592869782
-41.99536,-22.954,-212.61360304494474
-41.99536,-22.95,-124.07925481267195
-41.99536,-22.945999999999998,-51.77112061248499
-41.99536,-22.942,-27.615474738427707
-41.99536,-22.938,-45.55508852666737
-41.99536,-22.934,-68.18933737996781
-41.99536,-22.93,-80.54793837881613
-41.9946,-22.97,-79.7768370726599
-41.9946,-22.965999999999998,-114.60173251099218
-41.9946,-22.962,-177.8335157605775
-41.9946,-22.958,-236.03445288570398
-41.9946,-22.954,-212.20485031542464
