-36.4696,-21.8572,23464.7
-36.4767,-21.859,23464.3
-36.4837,-21.8609,23463.9
-36.4908,-21.8627,23463.5
-36.4979,-21.8645,23463.1
-36.5049,-21.8664,23462.7
-36.512,-21.8682,23462.4
-36.5191,-21.87,23462
-36.5261,-21.8719,23461.6
-36.5332,-21.8737,23461.2
-36.5403,-21.8755,23460.8
-36.5473,-21.8774,23460.4
-36.5544,-21.8792,23460.1
-36.5615,-21.881,23459.7
-36.5685,-21.8829,23459.3
-36.5756,-21.8847,23458.9
-36.5827,-21.8865,23458.5
-36.5897,-21.8884,23458.2
-36.5968,-21.8902,23457.8
-36.6039,-21.8921,23457.4
-36.6109,-21.8939,23457
-36.618,-21.8957,23456.7
-36.6251,-21.8976,23456.3
-36.6321,-21.8994,23455.9
-36.6392,-21.9013,23455.5
-36.6463,-21.9031,23455.1
-36.6533,-21.9049,23454.8
-36.6604,-21.9068,23454.4
-36.6675,-21.9086,23454
-36.6745,-21.9105,23453.6
-36.6816,-21.9123,23453.3
-36.6887,-21.9142,23452.9
-36.6958,-21.916,23452.5
-36.7028,-21.9179,23452.1
-36.7099,-21.9197,23451.8
-36.717,-21.9215,23451.4
-36.724,-21.9234,23451
-36.7311,-21.9252,23450.7
-36.7382,-21.9271,23450.3
-36.7453,-21.9289,23449.9
-36.7523,-21.9308,23449.5
-36.7594,-21.9326,23449.2
-36.7665,-21.9345,23448.8
-36.7735,-21.9363,23448.4
-36.7806,-21.9382,23448.1
-36.7877,-21.94,23447.7
-36.7948,-21.9419,23447.3
-36.8018,-21.9437,23447
-36.8089,-21.9456,23446.6
-36.816,-21.9474,23446.2
-36.8231,-21.9493,23445.9
-36.8301,-21.9511,23445.5
-36.8372,-21.953,23445.1
-36.8443,-21.9548,23444.8
-36.8514,-21.9567,23444.4
-36.8584,-21.9585,23444
-36.8655,-21.9604,23443.7
-36.8726,-21.9622,23443.3
-36.8797,-21.9641,23442.9
-36.8867,-21.966,23442.6
-36.8938,-21.9678,23442.2
-36.9009,-21.9697,23441.8
-36.908,-21.9715,23441.5
-36.915,-21.9734,23441.1
-36.9221,-21.9752,23440.8
-36.9292,-21.9771,23440.4
-36.9363,-21.979,23440
-36.9433,-21.9808,23439.7
-36.9504,-21.9827,23439.3
-36.9575,-21.9845,23438.9
-36.9646,-21.9864,23438.6
-36.9717,-21.9882,23438.2
-36.9787,-21.9901,23437.9
-36.9858,-21.992,23437.5
-36.9929,-21.9938,23437.2
-37,-21.9957,23436.8
-37.007,-21.9976,23436.4
-37.0141,-21.9994,23436.1
-37.0212,-22.0013,23435.7
-37.0283,-22.0031,23435.4
-37.0354,-22.005,23435
-37.0424,-22.0069,23434.7
-37.0495,-22.0087,23434.3
